no_college,college
11373.997596207406,19817.16417368836
13837.249473489723,21052.035370045098
-2236.6354598409553,26678.989358328367
21806.29491685377,10254.840165096255
1918.2700983927627,-25328.536984244536
-4053.0524646975887,21933.379099209196
-7441.335834444628,-18002.2373610816
-9039.304631645662,6109.120010367003
11983.643269585957,-19829.02675491007
-6273.016254203891,10369.27373194877
-14208.01152069072,-28166.47454122639
11409.223088634164,-24800.71623367206
-1615.7742974153746,-35056.41515319614
1390.9398979314267,-1732.8016859218928
-2459.675671825146,16040.176420334545
7837.016697770817,-21399.901887279804
3859.4507113743225,-38493.496816241204
-9025.179728199691,23130.742233875048
-5327.242437885876,944.784680682523
15841.992846151767,-16478.92504231011
-10996.23093365244,-6817.941495029451
10298.431922811149,-9711.813086280028
1148.250100532305,-27620.992362026293
-5364.467107524709,3204.3617367903753
-7638.382038069709,-18723.202634784087
2545.2888069436785,10654.104220537496
-8958.385235164871,-50075.81581783895
4083.7978857464545,-340.3521740216923
-11463.926770336244,11936.37444642274
9086.36111821491,16005.496036745948
15796.474079334015,27057.04680924412
11798.27869830114,-2729.728660218673
7272.593421682033,-21451.51750302995
6411.367476903532,14396.019110076304
8996.421697368703,7762.832131152029
17546.882809141887,4808.368542265142
-1245.122673851249,12280.791991321477
-10066.490014037809,11244.869126716865
9731.787772592646,-17389.41941666209
16983.30509738876,1423.2709113857402
4381.676021789593,25514.33021303049
-2428.6089094585495,-16092.945395338395
3545.963241296673,-9595.986036498936
20932.52126225809,26106.819879133716
420.332997939099,-23431.72950061447
-13804.523505213456,1938.1841895165026
-4592.336769179948,-22808.699636586505
13936.847989589103,-10952.865097816182
14601.517387998801,21861.512578910486
14065.48430424821,-5923.786488479729
-9393.060520086252,-27138.254861677076
-11026.459492935905,18111.282245462764
12306.622670912193,-40041.69459745907
-5061.635848313277,-15633.061845811832
-2620.8164004450687,23786.391363961775
10092.281669219836,-13866.960583465729
-6626.005570828982,6658.475738973834
-4721.915638559096,-1057.583129565465
-7819.906662711914,-40236.72292817543
-823.3509720617288,18050.02274526506
-2605.3639653917526,3794.969210294652
7683.579992109107,1164.7663568667092
-3840.0756071785854,-6453.430387331973
-24118.5028058028,-20423.337439823692
6297.247140051235,4182.710339400598
13039.733198495984,728.346748824667
-10896.733220494098,-13267.189404570068
-16893.96502475132,3226.325462577856
6437.470175210334,19954.58113945553
-3617.124333833687,4815.472915276479
16668.55740285571,15738.645517219888
6908.048900057709,14043.774088637392
-3803.13118469677,8469.233024430643
-9908.965476178639,-27115.002543590817
6793.730412554492,26601.440303859723
-5488.3423012701605,10768.257013762437
-9208.06390176085,31010.333430263185
-16645.41779991569,7457.132373165551
171.88450781441628,-5353.822528800201
1310.0470444362504,-11802.555642557247
-4977.631685746051,-26907.441586628425
-1663.6316613275033,8579.013514356606
16929.89039281685,34047.210496976164
13736.65083015149,31113.05417144191
10962.79157837448,9363.845560748176
-503.8056033893623,50174.86587165576
2960.739156742288,21726.797822370685
-6922.829607732239,-47814.47768674266
19585.42964502636,-20689.97469146713
1221.5966195989363,-10883.353302505877
14586.634597668479,33001.7427319661
-281.31261066283463,-8640.885261349098
1534.1342952558884,944.7371449844558
-4839.722081327442,20539.729050036945
-7390.952701481374,4317.135566012815
-2412.9536742466294,-8399.511568165673
9688.175994792606,-10003.465418944146
4986.926165890262,21840.588195089662
-2259.6334940740567,530.9299573396058
-8212.405166108567,9171.45142541441
7328.1100057908025,-22635.029231407712
-11033.009964388943,17151.996367919965
1020.2340797546425,-13282.400131523118
-14070.665686257258,37077.30344571849
4932.52404284397,22010.969534569962
7831.617953802568,-8141.678519911762
570.225646145484,-21147.128458405674
6340.071856114977,-12478.746529826094
-6253.455433656691,38637.34535239361
-3926.3872943363235,43369.127807926634
5354.428700908549,19152.14400640306
-5005.556967380402,-44279.74184412072
-4687.523804806535,56777.98636491267
-5361.273891117051,24675.730665246487
2338.3574829205595,-7228.100041379986
9970.052254569633,-12891.484414959285
-7356.139303622333,-40396.61885799946
3551.5880124605733,-10135.846774023265
2560.0038357070302,23970.068360961144
3886.471452963938,-33894.11726694302
-13251.860421749445,-10536.071822940172
-2995.4496905489355,-52422.460245757866
-5881.484003655997,-14021.656113766741
-2173.6763520930112,-29360.5295674083
-5086.967374740095,28779.55874208241
5159.833545007502,-15149.366262468931
10414.202873268756,1849.214351655609
-20441.16135764221,19382.050091222776
-2532.7636600639858,-5756.5759464127705
11400.812184028355,-8865.984951463854
3477.314294475663,-32618.200229994287
-8544.59341271502,15790.619960509215
4156.151591668568,-14522.67644893658
-9371.31809961416,6622.874165152098
-14925.539795459837,-24213.380610227094
101.43835413306181,3293.3981413239076
4457.975272832046,-3727.603340157299
8422.193932886643,20538.5883285063
-359.9014231489864,-1481.6241349067109
12539.896274625899,-23526.858494758082
1321.9718659843352,23921.40709174699
-12439.8722990811,-6838.28514032712
85.23471895271354,-8955.344109905205
6089.178215608961,-17332.87484476598
-5173.6177365143485,20198.26549846765
-8014.456777577207,-5400.584665558125
1428.0659928109587,-12254.189077628223
-10550.527569817574,-30265.5894585107
17507.554990884877,-21232.207193248854
-19761.864305436626,30863.931255164534
13642.364668804385,17688.087285838043
11975.966251047865,-19998.334839303683
9731.151387969498,-5660.29597903794
-266.8380965017659,29296.68467494133
4178.997988574588,23309.05339044893
-4324.157715084788,-4848.620450496462
11844.961181335977,-46947.63999432728
1483.694028737537,13215.335771355472
15024.39719956344,17479.874770926104
14.825654162625693,21598.626901590793
-6613.719298985659,25771.707753737217
-7574.95153305768,-5121.594538990198
8325.107154412792,10518.633490654458
-1418.4636465175633,25753.573855523216
-8642.483427525334,8745.815253170038
12267.413002596912,-16156.856323899912
11983.909512864315,-8236.230353702811
-10771.453057069133,-5437.8327090885505
-3376.16826063525,37392.307276623105
-7240.557556374789,1377.930610025546
-8112.576115255123,-32828.608792829065
-8130.88072033495,-25683.976074810882
-780.1343848507731,686.9547456352708
-5644.560173574494,-1272.9502941508324
11339.010157993256,-695.1367650232593
6473.820369819463,-11095.928731406808
-15944.60573677266,6536.356598650249
6722.675267343744,1523.2270226421438
110.86323298239999,-36235.628762531036
2042.196015280509,12453.233433557496
-7114.107917444969,26569.229692265966
447.1772402975669,-52444.54438208494
13576.498971208757,-17357.862214358498
4686.375288103154,-2471.636372263616
-15641.19597846172,27.485727647154995
51.23734066328343,-18735.644198305665
-1589.3436523178787,21360.369472947397
