no_college,college
4844.820770683948,-66560.58825324627
13091.34203434841,-13687.89851594776
10135.659980279896,-23410.947245819345
-7384.59284679004,7827.93993415734
-11102.397089572492,-16353.173858494674
987.8044697467003,17494.765774060616
-9208.802434363757,-9629.967285252247
-2947.9055253558836,15061.021214296796
5816.123677151047,-6733.469231677848
-7126.240001610304,-31035.87497204448
-10918.445721795835,10848.281617077988
5145.763445082175,-23484.02716254231
-6947.289179224836,16490.436805427016
-254.70476503666032,17434.60822953129
18688.02725088389,-3357.737895014102
-18044.81549655166,5658.014478007698
-3577.8686532727293,3308.388445792944
13324.155009709768,-36482.13837428803
18053.502413669852,-50342.07219598535
-13637.399863960803,-7835.886100459393
19127.879276639032,211.4930374139567
-7616.1722324016355,18090.50488981058
3834.713797047563,-20132.42610016445
7260.847661600852,16849.566094171372
-14493.283079048806,5854.679622386744
12183.96086220186,-13163.093832911782
7393.260011710492,-33721.868168236346
-22155.96354814144,680.9258365818096
4982.081959806024,-20124.100625369014
-3440.9850324721547,-4134.851130056959
-16013.68989775455,10089.130395907701
-5219.062346630681,-12879.93661054224
-1264.3126267880164,3110.230401522217
16223.813724926962,-12233.995793147667
-13457.87386875561,394.51957244589266
21178.878347081543,-12987.712216116925
726.5073272324644,-38670.14973490602
5260.06600848855,1479.5181088471204
-2825.0587485448073,-775.2803843627041
-3298.3802539300395,39135.8095817094
-7033.689702964466,-12862.69722930738
7913.586579992331,-27483.18871406913
-15309.302842282741,25084.173413508528
2245.835528329768,8905.95749319771
17514.51127075856,-7193.229301401366
3880.3381146309735,13246.65761260748
16562.403113656546,-22523.34878858216
2576.681311177371,7465.414246364322
5056.43416421803,-26116.30089356207
-17499.597783404424,35329.94603121318
9660.544670056735,5069.433123372924
7961.02338969384,-6516.962830578132
-16603.876820945632,22537.620375962277
5326.623584208873,4444.708273760372
7765.3544438785075,7095.397555190198
542.3695632634535,-20311.639260074127
14130.15027220211,-38207.46729690599
-3422.4783165106755,2441.8744607883473
2049.037444447964,-14039.123146340959
13527.184840869015,-1384.514015702844
11540.395253214187,-7896.695216828656
961.890828467601,2883.8195386705547
10941.28363479686,6113.717686293913
2660.545433320654,-509.3504867887042
5826.883354846469,17243.87470047675
-7628.630392591653,6444.468024753705
-9731.235730304334,24458.995617371467
6496.258282527717,5638.5025794087005
-3542.818543797688,17724.42677005017
-8363.485343765042,-8609.945548175416
-10280.271679773497,-9350.232524917143
822.6526072779275,2636.3889550012063
-1237.3059287750834,15140.563675299696
9836.136229813734,4498.142194292728
-4447.2061956046255,20832.56844894857
-6990.368603686969,11793.768179642451
6785.1278984763285,-29651.516216170523
-7505.1075355973935,-16969.439878441786
-100.068628288421,3229.194402766661
-8784.000216206025,22324.38890089791
-24034.352873750373,39239.63641695217
5668.503031983624,-14741.2130670866
-3561.6860786847383,36523.36635559491
-10839.155056072694,23364.75953873421
12457.891020393736,-31186.190317911718
-22936.153180675952,23872.21260327638
-24390.335062271537,43310.97603029755
7989.304808211449,526.9849688854192
-733.9791869311184,15566.823838930746
5872.826542116265,33470.76703117596
-11076.232677901073,6259.067712659528
5234.555642812378,-4526.8508159304265
-11595.030547347931,20875.062449036446
-2182.1891313497217,5217.824450728969
-4105.268141059985,23248.84982477453
5227.712715545951,-26729.92707916191
20379.94138986105,26316.638835545164
-10839.362029242619,16620.438902366466
-211.84529989663457,2186.6263380578243
8408.318089156925,5361.458906674409
8344.469994042955,-22595.26520355936
-7352.563792097999,-10326.289361151754
-1786.8715503955718,27552.87018830343
5840.19562473949,-23610.93962140255
-2898.719472475815,-11966.974914456203
1961.8867276569717,-10309.284860740496
17821.236798562426,-56794.530307747074
2603.7618390443904,12540.056093312192
9540.90658965255,-10861.073488863698
12905.562593308234,-12480.593083569529
-10763.10137963655,23653.156183593663
20634.717642452102,-54623.73434055795
-12729.248563609897,7727.163420791739
-15380.561701366456,4470.071735268135
6249.4007136467435,15582.599946860166
2942.1200283035105,7491.437815424579
-16670.808259272842,59974.08162190048
8237.355590520927,-10157.129985245321
-67.00184508651455,-8175.608822306263
-22380.02391968939,16257.05236772242
-3513.133920784161,30142.491303500676
15595.52157483814,-1185.2536278664775
15825.965371445422,-32743.6511681603
4911.3271374379165,-5239.477820756671
-21536.40255526391,7833.479097144751
-15445.272276565185,9246.12695930041
-11335.645930418015,37490.70649799642
-12083.270036250939,-10805.784797266864
2528.797547953688,4650.982161566068
-19926.7490922683,22961.78188956571
-4778.396482472589,-16535.64184308977
-14050.223116892856,31800.469885656137
-15950.763737552064,12034.11353913703
-3541.7365500472943,3338.134991428853
8187.65386094854,-14800.564454750553
-1868.0002303277165,4905.282944328024
8927.76027781273,-27914.488780525942
-2503.312623367106,-1548.2394113182063
-9201.251894333634,18619.697328429316
6658.576291226346,9549.691836508162
-5939.066083878674,-5023.366350173161
-8732.006108137492,8228.21893620779
3814.94524411263,-16123.62418440941
-6605.571184128609,19335.260830414685
-7144.71791947965,353.1910975875869
11555.996912759116,2072.9576857075454
-7782.433297967085,-10018.819917580391
-18569.679439344316,4495.807049099036
-10807.305231158853,-9908.093357330472
1280.2239268575395,18405.03956392225
-2513.934421312614,34456.07164935001
5173.406241980139,-3409.741156877154
1702.4619423387712,-17027.82893207402
7591.879931896444,21015.615538160557
-20351.01061255156,21141.751327947695
5606.328568676517,25730.07379138463
-4559.134595923744,-10155.333672500741
-2917.6436310611407,3465.076057030257
138.31487702024515,-15296.066178175597
9071.622683135336,26827.87855984384
461.14304378267207,-7595.777966922955
-4790.648015698329,8295.510295696666
8138.12246755006,16433.711040966733
7489.652696587277,-22077.787740444383
4908.701143401018,-21638.409351699123
-1358.0248501040378,-24305.846820973533
-635.106816664319,12007.547828170515
11909.05029620343,-1606.8486796261755
2180.124520597633,7952.093277874284
-2810.736176528064,5046.454761851631
6492.590306405637,-20675.131965885517
-92.68459832794406,-7824.969334492815
910.0268348198651,-24810.27607436886
-6281.271014380647,6909.619360252539
-20116.272059354753,17871.990740858775
-9610.760560468012,32286.248552562574
-7773.1184264876065,20525.214086948352
-6306.408130657235,28592.48981630665
-3332.9892251798756,11826.998002052665
-6627.601970099794,3355.984242883196
2485.7901960203117,-8628.990498516636
-18446.470722837388,13858.341920263827
2631.0205647879793,5894.077286316131
1528.8340355053745,2669.4925721868453
18396.727758089295,-14344.582551948095
-10027.70412013197,14900.056874331745
-10438.429213176982,50493.28970201722
-17321.003633863325,-34179.07736233833
-4488.028349022752,-12620.366849495627
641.5436971708116,6546.36406128839
